iter	Logloss
478	0.06353861674
479	0.06353713208
480	0.06352716968
481	0.06352057055
482	0.06349789362
483	0.06349392232
484	0.06348682689
485	0.06348146663
486	0.06347804523
487	0.06347453503
488	0.06347108532
489	0.06346962183
490	0.06346658806
491	0.06344680254
492	0.06344185792
493	0.06343962785
494	0.06343762113
495	0.0634195303
496	0.06341149899
497	0.06340808258
498	0.06339683724
499	0.063392204
500	0.06338118452
501	0.06337368864
502	0.06336914134
503	0.06336618605
504	0.06335559244
505	0.06335176491
506	0.06334588045
507	0.06333894884
508	0.06333454542
509	0.06333317027
510	0.06332409794
511	0.06332032153
512	0.06330990046
513	0.06330689332
514	0.06330378574
515	0.06329822809
516	0.06329596631
517	0.06329070351
518	0.06328619518
519	0.06327116103
520	0.06326634107
521	0.06325526617
522	0.06324607955
523	0.06323897314
524	0.06323069393
525	0.0632289168
526	0.06322729868
527	0.06321427834
528	0.0632119492
529	0.06320746402
530	0.06320523098
531	0.06320174221
532	0.06319769158
533	0.06319388749
534	0.06319059693
535	0.06318587728
536	0.0631825887
537	0.06317678012
538	0.06316882072
539	0.06316737777
540	0.06316358623
541	0.06315567917
542	0.06314906469
543	0.06314415313
544	0.06314040406
545	0.0631322403
546	0.0631296056
547	0.06312728692
548	0.06312322308
549	0.06311856789
550	0.06311432807
551	0.06310651704
552	0.06310560861
553	0.06309662657
554	0.06309139176
555	0.06308678575
556	0.06307880745
557	0.06307429365
558	0.06306936456
559	0.06306494459
560	0.06306297144
561	0.06305749579
562	0.06305541427
563	0.06305271947
564	0.06305030915
565	0.06303719347
566	0.0630348944
567	0.06302839829
568	0.06302513617
569	0.06302206048
570	0.06301856193
571	0.0630159665
572	0.06300811656
573	0.06300521096
574	0.06299841924
575	0.06299390378
576	0.06299035338
577	0.06298172873
578	0.06297804283
579	0.06297626739
580	0.06296852812
581	0.06296539615
582	0.06296243592
583	0.06295314519
584	0.06295058428
585	0.06294547396
586	0.06293980845
587	0.06293868819
588	0.06293760648
589	0.06293443085
590	0.06293340323
591	0.06293028888
592	0.06292386537
593	0.06291828251
594	0.06291455599
595	0.06291066059
596	0.06290818767
597	0.06290733483
598	0.06290520993
599	0.0629009808
600	0.06289969297
601	0.06289701024
602	0.06289441367
603	0.0628857076
604	0.06288268564
605	0.06288074277
606	0.06287635717
607	0.06287474703
608	0.06285909063
609	0.06285614711
610	0.06284809406
611	0.06284503937
612	0.0628415668
613	0.06284005082
614	0.06283704324
615	0.06283422956
616	0.06283237688
617	0.06283116727
618	0.06282890762
619	0.06282588211
620	0.06282342615
621	0.062822452
622	0.06281978772
623	0.06281125296
624	0.06280896222
625	0.0628071309
626	0.06280451885
627	0.06280175004
628	0.06279902766
629	0.06279711935
630	0.06279572763
631	0.06279290895
632	0.06279163142
633	0.06278822407
634	0.06278319792
635	0.06277726535
636	0.06277479792
637	0.06276854644
638	0.06275725336
639	0.0627465337
640	0.06274334076
641	0.06274024743
642	0.06273762283
643	0.06273432214
644	0.06273138602
645	0.06272809123
646	0.06272408335
647	0.06271502244
648	0.06271281279
649	0.06271122163
650	0.06270944289
651	0.06270817037
652	0.06270617322
653	0.06269814523
654	0.0626939824
655	0.06269142237
656	0.06268771652
657	0.06268582499
658	0.06268290257
659	0.06267855703
660	0.0626756498
661	0.06267244188
662	0.0626684936
663	0.06266552634
664	0.06266393947
665	0.06266222758
666	0.06265787985
667	0.06265483822
668	0.06265341465
669	0.06265174806
670	0.06264565607
671	0.06264335418
672	0.06264100099
673	0.06263770869
674	0.06263382926
675	0.06263241477
676	0.06262482719
677	0.062623259
678	0.0626214984
679	0.06261618841
680	0.06261537195
681	0.06261288161
682	0.06260719298
683	0.06260427861
684	0.06259689979
685	0.06259548675
686	0.06259335279
687	0.06258575767
688	0.06258469374
689	0.06258288271
690	0.06257974377
691	0.06257826822
692	0.06257494253
693	0.06257329776
694	0.06257151548
695	0.0625698597
696	0.0625662035
697	0.06256500473
698	0.06255767024
699	0.06255420805
700	0.06253363617
701	0.06253225937
702	0.06253037495
703	0.06252667091
704	0.06252518307
705	0.0625211681
706	0.06251786896
707	0.06251524985
708	0.0625126837
709	0.06251049333
710	0.06250551477
711	0.06250309848
712	0.06250101007
713	0.06249434457
714	0.06248651137
715	0.06248426389
716	0.06248242876
717	0.06247912262
718	0.06247794168
719	0.06247592641
720	0.06247483692
721	0.06247218864
722	0.06246932633
723	0.06246614317
724	0.06246325009
725	0.06246083906
726	0.06244329892
727	0.06244072884
728	0.0624378613
729	0.06243594946
730	0.06243191248
731	0.06242704766
732	0.06242282843
733	0.06242225457
734	0.06242054142
735	0.06241838217
736	0.06241614042
737	0.06241363995
738	0.06241187665
739	0.06240494402
740	0.06240315853
741	0.06239851267
742	0.06239791673
743	0.06239605792
744	0.06239361997
745	0.06239217282
746	0.0623813941
747	0.06237997287
748	0.06237367957
749	0.06237041735
750	0.06236921268
751	0.06236592687
752	0.06236429897
753	0.06236310296
754	0.0623606939
755	0.06235930793
756	0.06235575004
757	0.06235164056
758	0.06235039054
759	0.0623477751
760	0.06234601551
761	0.06234354192
762	0.06233864559
763	0.06232980309
764	0.06232829383
765	0.06232059839
766	0.06231803232
767	0.06231642654
768	0.06231241439
769	0.06230987354
770	0.06230383508
771	0.06230096006
772	0.06229788041
773	0.06229475454
774	0.06229254141
775	0.06228844589
776	0.06228727371
777	0.06228591354
778	0.06227553655
779	0.06227412129
780	0.06227270725
781	0.06227134763
782	0.0622700244
783	0.06226633943
784	0.06226082343
785	0.06225461222
786	0.06224828329
787	0.0622462879
788	0.06224263393
789	0.06223849805
790	0.06223589477
791	0.06223303778
792	0.06223019387
793	0.06222489752
794	0.06222084551
795	0.06220811431
796	0.06220537776
797	0.06220324435
798	0.06220111834
799	0.06219663267
800	0.0621936136
801	0.06219005046
802	0.06217856017
803	0.06217688976
804	0.06216871359
805	0.0621663362
806	0.06216359107
807	0.06216165208
808	0.06215995526
809	0.06215542184
810	0.06215373589
811	0.06215185884
812	0.06215035445
813	0.06214705336
814	0.06214443621
815	0.06214080687
816	0.06213934747
817	0.062136046
818	0.06213441484
819	0.06213351138
820	0.06213100138
821	0.06212917804
822	0.06212720019
823	0.06212519853
824	0.06212096039
825	0.06211919378
826	0.06211623929
827	0.06211419414
828	0.06211054402
829	0.06210961193
830	0.06210324099
831	0.06210199666
832	0.0621000433
833	0.06209887685
834	0.0620952144
835	0.06209348272
836	0.06208814586
837	0.06208581901
838	0.06208392014
839	0.06208132625
840	0.0620792558
841	0.06207693482
842	0.06207472961
843	0.06207274619
844	0.06206847852
845	0.06206476817
846	0.06206341088
847	0.06206133274
848	0.06205926728
849	0.06205553464
850	0.06205048442
851	0.06204726621
852	0.06204420685
853	0.06204321221
854	0.0620409563
855	0.06203955897
856	0.06203785912
857	0.06203522024
858	0.0620314959
859	0.062022054
860	0.0620165076
861	0.06201351964
862	0.06201052235
863	0.06200740823
864	0.06200535888
865	0.06200408146
866	0.06200137601
867	0.06199883388
868	0.0619970303
869	0.06199513551
870	0.06199272782
871	0.06198916385
872	0.06198724712
873	0.06198491923
874	0.06198402237
875	0.06198077167
876	0.06197898866
877	0.06197800982
878	0.06197318247
879	0.06197119452
880	0.06196722132
881	0.06196195796
882	0.06196105455
883	0.06195904045
884	0.06195710638
885	0.06195522228
886	0.06195230069
887	0.06195122298
888	0.06194680334
889	0.06194449137
890	0.06193729007
891	0.06193596263
892	0.06193363756
893	0.0619300141
894	0.06192767993
895	0.0619257866
896	0.06192427763
897	0.06192251136
898	0.06192051416
899	0.06191850581
900	0.06191619553
901	0.06191128255
902	0.06190937209
903	0.06190839885
904	0.06190678747
905	0.0619045918
906	0.06190219414
907	0.06190005295
908	0.06189558342
909	0.06189391462
910	0.0618917205
911	0.06188952168
912	0.06188787626
913	0.06188713014
914	0.06188451141
915	0.06188189257
916	0.06187871022
917	0.06187725776
918	0.06187477206
919	0.06187343248
920	0.06187045435
921	0.06186243549
922	0.06186120975
923	0.06185983553
924	0.06185834328
925	0.0618556781
926	0.06185153817
927	0.06185063614
928	0.06184919219
929	0.06184755047
930	0.06184636356
931	0.06184501713
932	0.06184102364
933	0.06183693402
934	0.06183365664
935	0.06182941908
936	0.06182797445
937	0.06182612338
938	0.06181813361
939	0.06181660271
940	0.06181351096
941	0.06181020324
942	0.0618080638
943	0.06180230376
944	0.06180101257
945	0.06179769912
946	0.06179694318
947	0.0617953313
948	0.06179402093
949	0.06179132385
950	0.0617885723
951	0.06178696882
952	0.06178570995
953	0.06178327958
954	0.06178039523
955	0.0617763637
956	0.06177462212
957	0.06177223781
958	0.06177133727
959	0.06176794186
960	0.06176563741
961	0.06176400919
962	0.06176150369
963	0.06175974959
964	0.06175748717
965	0.06175512464
966	0.06175370369
967	0.0617495466
968	0.0617459514
969	0.06174091627
970	0.06173932823
971	0.0617365644
972	0.06173500154
973	0.06173431138
974	0.06172978446
975	0.06172432431
976	0.06172262894
977	0.061720686
978	0.06171902143
979	0.06171737451
980	0.06171465996
981	0.06171172208
982	0.06170970468
983	0.06170779186
984	0.06170552883
985	0.06170299796
986	0.06170167604
987	0.06169714017
988	0.06169562291
989	0.06169402071
990	0.06169108437
991	0.06168791932
992	0.06168141054
993	0.06168029176
994	0.06167902577
995	0.06167723923
996	0.06167518351
997	0.06167377108
998	0.06167204584
999	0.0616711244
